label,phase,stage,sim,e_y_nm,nx,ny,nz,nm,seed,nodes,walltime,qos,status,slurm_id,L_rate
PD_br_ey4_s5,PD,compare,br,4,512,256,128,110000,5,1,00:30:00,regular,done,57743945,3.304689
PD_br_ey4_s6,PD,compare,br,4,512,256,128,110000,6,1,00:30:00,regular,done,57743946,3.313817
PD_br_ey4_s7,PD,compare,br,4,512,256,128,110000,7,1,00:30:00,regular,done,57743947,3.410690
PD_br_ey4_s8,PD,compare,br,4,512,256,128,110000,8,1,00:30:00,regular,done,57743948,3.387340
PD_br_ey4_s9,PD,compare,br,4,512,256,128,110000,9,1,00:30:00,regular,done,57743949,3.263044
PD_br_ey4_s10,PD,compare,br,4,512,256,128,110000,10,1,00:30:00,regular,done,57743950,3.216321
PD_br_ey4_s11,PD,compare,br,4,512,256,128,110000,11,1,00:30:00,regular,done,57743952,3.391959
PD_br_ey4_s12,PD,compare,br,4,512,256,128,110000,12,1,00:30:00,regular,done,57743953,3.379246
PD_br_ey4_s13,PD,compare,br,4,512,256,128,110000,13,1,00:30:00,regular,done,57743954,3.349167
PD_br_ey4_s14,PD,compare,br,4,512,256,128,110000,14,1,00:30:00,regular,done,57743955,3.350442
PD_br_ey4_s15,PD,compare,br,4,512,256,128,110000,15,1,00:30:00,regular,done,57743956,3.460409
PD_br_ey2_s1,PD,compare,br,2,512,256,128,310000,1,1,00:30:00,regular,done,57743957,5.082897
PD_br_ey2_s2,PD,compare,br,2,512,256,128,310000,2,1,00:30:00,regular,done,57743958,5.067278
PD_br_ey2_s3,PD,compare,br,2,512,256,128,310000,3,1,00:30:00,regular,done,57743959,5.096488
PD_br_ey2_s4,PD,compare,br,2,512,256,128,310000,4,1,00:30:00,regular,done,57743960,5.153018
PD_br_ey2_s5,PD,compare,br,2,512,256,128,310000,5,1,00:30:00,regular,done,57743961,4.981251
PD_br_ey2_s6,PD,compare,br,2,512,256,128,310000,6,1,00:30:00,regular,done,57743962,4.957305
PD_br_ey2_s7,PD,compare,br,2,512,256,128,310000,7,1,00:30:00,regular,done,57743963,5.189664
PD_br_ey2_s8,PD,compare,br,2,512,256,128,310000,8,1,00:30:00,regular,done,57743964,5.179133
PD_br_ey2_s9,PD,compare,br,2,512,256,128,310000,9,1,00:30:00,regular,done,57743965,4.927695
PD_br_ey2_s10,PD,compare,br,2,512,256,128,310000,10,1,00:30:00,regular,done,57743966,4.992036
PD_br_ey2_s11,PD,compare,br,2,512,256,128,310000,11,1,00:30:00,regular,done,57743967,5.158321
PD_br_ey2_s12,PD,compare,br,2,512,256,128,310000,12,1,00:30:00,regular,done,57743968,5.108868
PD_br_ey2_s13,PD,compare,br,2,512,256,128,310000,13,1,00:30:00,regular,done,57743969,5.038823
PD_br_ey2_s14,PD,compare,br,2,512,256,128,310000,14,1,00:30:00,regular,done,57743970,5.145954
PD_br_ey2_s15,PD,compare,br,2,512,256,128,310000,15,1,00:30:00,regular,done,57743971,5.025130
PD_br_ey1_s1,PD,compare,br,1,512,512,128,880000,1,1,00:30:00,regular,done,57743972,7.924448
PD_br_ey1_s2,PD,compare,br,1,512,512,128,880000,2,1,00:30:00,regular,done,57743973,7.886696
PD_br_ey1_s3,PD,compare,br,1,512,512,128,880000,3,1,00:30:00,regular,done,57743974,7.846279
PD_br_ey1_s4,PD,compare,br,1,512,512,128,880000,4,1,00:30:00,regular,done,57743975,7.785498
PD_br_ey1_s5,PD,compare,br,1,512,512,128,880000,5,1,00:30:00,regular,done,57743976,7.883133
PD_br_ey1_s6,PD,compare,br,1,512,512,128,880000,6,1,00:30:00,regular,done,57743977,7.882940
PD_br_ey1_s7,PD,compare,br,1,512,512,128,880000,7,1,00:30:00,regular,done,57743978,7.894085
PD_br_ey1_s8,PD,compare,br,1,512,512,128,880000,8,1,00:30:00,regular,done,57743979,7.853596
PD_br_ey1_s9,PD,compare,br,1,512,512,128,880000,9,1,00:30:00,regular,done,57743980,7.843310
PD_br_ey1_s10,PD,compare,br,1,512,512,128,880000,10,1,00:30:00,regular,done,57743981,7.866703
PD_br_ey1_s11,PD,compare,br,1,512,512,128,880000,11,1,00:30:00,regular,done,57743982,7.849589
PD_br_ey1_s12,PD,compare,br,1,512,512,128,880000,12,1,00:30:00,regular,done,57743983,7.900619
PD_br_ey1_s13,PD,compare,br,1,512,512,128,880000,13,1,00:30:00,regular,done,57743984,7.859571
PD_br_ey1_s14,PD,compare,br,1,512,512,128,880000,14,1,00:30:00,regular,done,57743985,7.804175
PD_br_ey1_s15,PD,compare,br,1,512,512,128,880000,15,1,00:30:00,regular,done,57743986,7.803168
PD_br_ey0p5_s1,PD,compare,br,0.5,512,512,128,2500000,1,1,00:30:00,regular,done,57743987,11.746589
PD_br_ey0p5_s2,PD,compare,br,0.5,512,512,128,2500000,2,1,00:30:00,regular,done,57743988,11.761332
PD_br_ey0p5_s3,PD,compare,br,0.5,512,512,128,2500000,3,1,00:30:00,regular,done,57743989,11.745002
PD_br_ey0p5_s4,PD,compare,br,0.5,512,512,128,2500000,4,1,00:30:00,regular,done,57743990,11.743928
PD_br_ey0p5_s5,PD,compare,br,0.5,512,512,128,2500000,5,1,00:30:00,regular,done,57743991,11.722907
PD_br_ey0p5_s6,PD,compare,br,0.5,512,512,128,2500000,6,1,00:30:00,regular,done,57743992,11.752591
PD_br_ey0p5_s7,PD,compare,br,0.5,512,512,128,2500000,7,1,00:30:00,regular,done,57743993,11.756059
PD_br_ey0p5_s8,PD,compare,br,0.5,512,512,128,2500000,8,1,00:30:00,regular,done,57743994,11.736795
PD_br_ey0p5_s9,PD,compare,br,0.5,512,512,128,2500000,9,1,00:30:00,regular,done,57743995,11.751032
PD_br_ey0p5_s10,PD,compare,br,0.5,512,512,128,2500000,10,1,00:30:00,regular,done,57743996,11.721311
PD_br_ey0p5_s11,PD,compare,br,0.5,512,512,128,2500000,11,1,00:30:00,regular,done,57743997,11.776730
PD_br_ey0p5_s12,PD,compare,br,0.5,512,512,128,2500000,12,1,00:30:00,regular,done,57743998,11.763655
PD_br_ey0p5_s13,PD,compare,br,0.5,512,512,128,2500000,13,1,00:30:00,regular,done,57743999,11.745853
PD_br_ey0p5_s14,PD,compare,br,0.5,512,512,128,2500000,14,1,00:30:00,regular,done,57744000,11.735253
PD_br_ey0p5_s15,PD,compare,br,0.5,512,512,128,2500000,15,1,00:30:00,regular,done,57744001,11.714994
PP_slice_ey20_s1,PP,compare,slice,20,512,256,128,10000,1,1,00:30:00,regular,done,57762955,1.314226
PP_slice_ey16_s1,PP,compare,slice,16,512,256,128,14000,1,1,00:30:00,regular,done,57762956,1.536406
PP_slice_ey12_s1,PP,compare,slice,12,512,256,128,22000,1,1,00:30:00,regular,done,57762964,1.781508
PP_slice_ey8_s1,PP,compare,slice,8,512,256,128,40000,1,1,00:30:00,regular,done,57762965,2.313882
PP_slice_ey4_s1,PP,compare,slice,4,512,256,128,110000,1,1,00:30:00,regular,done,57762966,3.398945
PP_slice_ey2_s1,PP,compare,slice,2,512,256,128,310000,1,1,00:30:00,regular,done,57762967,5.081626
PP_slice_ey1_s1,PP,compare,slice,1,512,512,128,880000,1,1,00:30:00,regular,done,57762968,7.924569
PP_slice_ey0p5_s1,PP,compare,slice,0.5,512,512,128,2500000,1,1,00:30:00,regular,done,57762969,11.746860
PQ_slice1024_ey20_s1,PQ,compare,slice1024,20,512,1024,128,10000,1,1,00:30:00,regular,done,57780164,1.336089
PQ_slice1024_ey20_s2,PQ,compare,slice1024,20,512,1024,128,10000,2,1,00:30:00,regular,done,57780165,1.275127
PQ_slice1024_ey20_s3,PQ,compare,slice1024,20,512,1024,128,10000,3,1,00:30:00,regular,done,57780166,1.367030
PQ_slice1024_ey20_s4,PQ,compare,slice1024,20,512,1024,128,10000,4,1,00:30:00,regular,done,57780167,1.328838
PQ_slice1024_ey20_s5,PQ,compare,slice1024,20,512,1024,128,10000,5,1,00:30:00,regular,done,57780168,1.365869
PQ_slice1024_ey20_s6,PQ,compare,slice1024,20,512,1024,128,10000,6,1,00:30:00,regular,done,57780202,1.371429
PQ_slice1024_ey20_s7,PQ,compare,slice1024,20,512,1024,128,10000,7,1,00:30:00,regular,done,57780204,1.367030
PQ_slice1024_ey20_s8,PQ,compare,slice1024,20,512,1024,128,10000,8,1,00:30:00,regular,done,57780205,1.325019
PQ_slice1024_ey20_s9,PQ,compare,slice1024,20,512,1024,128,10000,9,1,00:30:00,regular,done,57780209,1.367223
PQ_slice1024_ey20_s10,PQ,compare,slice1024,20,512,1024,128,10000,10,1,00:30:00,regular,done,57780211,1.350641
PQ_slice1024_ey16_s1,PQ,compare,slice1024,16,512,1024,128,14000,1,1,00:30:00,regular,done,57780212,1.542121
PQ_slice1024_ey16_s2,PQ,compare,slice1024,16,512,1024,128,14000,2,1,00:30:00,regular,done,57780213,1.517605
PQ_slice1024_ey16_s3,PQ,compare,slice1024,16,512,1024,128,14000,3,1,00:30:00,regular,done,57780214,1.540963
PQ_slice1024_ey16_s4,PQ,compare,slice1024,16,512,1024,128,14000,4,1,00:30:00,regular,done,57780215,1.566030
PQ_slice1024_ey16_s5,PQ,compare,slice1024,16,512,1024,128,14000,5,1,00:30:00,regular,done,57780216,1.524086
PQ_slice1024_ey16_s6,PQ,compare,slice1024,16,512,1024,128,14000,6,1,00:30:00,regular,done,57780217,1.538398
PQ_slice1024_ey16_s7,PQ,compare,slice1024,16,512,1024,128,14000,7,1,00:30:00,regular,done,57780218,1.539666
PQ_slice1024_ey16_s8,PQ,compare,slice1024,16,512,1024,128,14000,8,1,00:30:00,regular,done,57780219,1.535006
PQ_slice1024_ey16_s9,PQ,compare,slice1024,16,512,1024,128,14000,9,1,00:30:00,regular,done,57780220,1.520059
PQ_slice1024_ey16_s10,PQ,compare,slice1024,16,512,1024,128,14000,10,1,00:30:00,regular,done,57780221,1.495488
PQ_slice1024_ey12_s1,PQ,compare,slice1024,12,512,1024,128,22000,1,1,00:30:00,regular,done,57780222,1.789848
PQ_slice1024_ey12_s2,PQ,compare,slice1024,12,512,1024,128,22000,2,1,00:30:00,regular,done,57780223,1.766340
PQ_slice1024_ey12_s3,PQ,compare,slice1024,12,512,1024,128,22000,3,1,00:30:00,regular,done,57780224,1.830339
PQ_slice1024_ey12_s4,PQ,compare,slice1024,12,512,1024,128,22000,4,1,00:30:00,regular,done,57780225,1.828907
PQ_slice1024_ey12_s5,PQ,compare,slice1024,12,512,1024,128,22000,5,1,00:30:00,regular,done,57780226,1.811770
PQ_slice1024_ey12_s6,PQ,compare,slice1024,12,512,1024,128,22000,6,1,00:30:00,regular,done,57780227,1.784484
PQ_slice1024_ey12_s7,PQ,compare,slice1024,12,512,1024,128,22000,7,1,00:30:00,regular,done,57780228,1.819765
PQ_slice1024_ey12_s8,PQ,compare,slice1024,12,512,1024,128,22000,8,1,00:30:00,regular,done,57780229,1.842718
PQ_slice1024_ey12_s9,PQ,compare,slice1024,12,512,1024,128,22000,9,1,00:30:00,regular,done,57780230,1.805438
PQ_slice1024_ey12_s10,PQ,compare,slice1024,12,512,1024,128,22000,10,1,00:30:00,regular,done,57780231,1.749319
PQ_slice1024_ey8_s1,PQ,compare,slice1024,8,512,1024,128,40000,1,1,00:30:00,regular,done,57780232,2.330972
PQ_slice1024_ey8_s2,PQ,compare,slice1024,8,512,1024,128,40000,2,1,00:30:00,regular,done,57780233,2.283818
PQ_slice1024_ey8_s3,PQ,compare,slice1024,8,512,1024,128,40000,3,1,00:30:00,regular,done,57780234,2.331191
PQ_slice1024_ey8_s4,PQ,compare,slice1024,8,512,1024,128,40000,4,1,00:30:00,regular,done,57780235,2.294534
PQ_slice1024_ey8_s5,PQ,compare,slice1024,8,512,1024,128,40000,5,1,00:30:00,regular,done,57780236,2.257638
PQ_slice1024_ey8_s6,PQ,compare,slice1024,8,512,1024,128,40000,6,1,00:30:00,regular,done,57780237,2.250247
PQ_slice1024_ey8_s7,PQ,compare,slice1024,8,512,1024,128,40000,7,1,00:30:00,regular,done,57780238,2.258531
PQ_slice1024_ey8_s8,PQ,compare,slice1024,8,512,1024,128,40000,8,1,00:30:00,regular,done,57780239,2.324312
PQ_slice1024_ey8_s9,PQ,compare,slice1024,8,512,1024,128,40000,9,1,00:30:00,regular,done,57780240,2.220780
PQ_slice1024_ey8_s10,PQ,compare,slice1024,8,512,1024,128,40000,10,1,00:30:00,regular,done,57780241,2.115753
PQ_slice1024_ey4_s1,PQ,compare,slice1024,4,512,1024,128,110000,1,1,00:30:00,regular,done,57780242,3.442314
PQ_slice1024_ey4_s2,PQ,compare,slice1024,4,512,1024,128,110000,2,1,00:30:00,regular,done,57780243,3.431569
PQ_slice1024_ey4_s3,PQ,compare,slice1024,4,512,1024,128,110000,3,1,00:30:00,regular,done,57780244,3.392569
PQ_slice1024_ey4_s4,PQ,compare,slice1024,4,512,1024,128,110000,4,1,00:30:00,regular,done,57780245,3.436214
PQ_slice1024_ey4_s5,PQ,compare,slice1024,4,512,1024,128,110000,5,1,00:30:00,regular,done,57780246,3.338764
PQ_slice1024_ey4_s6,PQ,compare,slice1024,4,512,1024,128,110000,6,1,00:30:00,regular,done,57780247,3.353576
PQ_slice1024_ey4_s7,PQ,compare,slice1024,4,512,1024,128,110000,7,1,00:30:00,regular,done,57780248,3.449780
PQ_slice1024_ey4_s8,PQ,compare,slice1024,4,512,1024,128,110000,8,1,00:30:00,regular,done,57780249,3.431153
PQ_slice1024_ey4_s9,PQ,compare,slice1024,4,512,1024,128,110000,9,1,00:30:00,regular,done,57780250,3.304517
PQ_slice1024_ey4_s10,PQ,compare,slice1024,4,512,1024,128,110000,10,1,00:30:00,regular,done,57780251,3.253786
PQ_slice1024_ey2_s1,PQ,compare,slice1024,2,512,1024,128,310000,1,1,00:30:00,regular,done,57780252,5.169181
PQ_slice1024_ey2_s2,PQ,compare,slice1024,2,512,1024,128,310000,2,1,00:30:00,regular,done,57780253,5.153985
PQ_slice1024_ey2_s3,PQ,compare,slice1024,2,512,1024,128,310000,3,1,00:30:00,regular,done,57780254,5.187877
PQ_slice1024_ey2_s4,PQ,compare,slice1024,2,512,1024,128,310000,4,1,00:30:00,regular,done,57780255,5.237719
PQ_slice1024_ey2_s5,PQ,compare,slice1024,2,512,1024,128,310000,5,1,00:30:00,regular,done,57780256,5.075861
PQ_slice1024_ey2_s6,PQ,compare,slice1024,2,512,1024,128,310000,6,1,00:30:00,regular,done,57780257,5.062280
PQ_slice1024_ey2_s7,PQ,compare,slice1024,2,512,1024,128,310000,7,1,00:30:00,regular,done,57780258,5.267799
PQ_slice1024_ey2_s8,PQ,compare,slice1024,2,512,1024,128,310000,8,1,00:30:00,regular,done,57780259,5.257238
PQ_slice1024_ey2_s9,PQ,compare,slice1024,2,512,1024,128,310000,9,1,00:30:00,regular,done,57780260,5.038240
PQ_slice1024_ey2_s10,PQ,compare,slice1024,2,512,1024,128,310000,10,1,00:30:00,regular,done,57780261,5.080455
PQ_slice1024_ey1_s1,PQ,compare,slice1024,1,512,1024,128,880000,1,1,00:30:00,regular,done,57780262,7.951255
PQ_slice1024_ey1_s2,PQ,compare,slice1024,1,512,1024,128,880000,2,1,00:30:00,regular,done,57780263,7.911949
PQ_slice1024_ey1_s3,PQ,compare,slice1024,1,512,1024,128,880000,3,1,00:30:00,regular,done,57780264,7.875605
PQ_slice1024_ey1_s4,PQ,compare,slice1024,1,512,1024,128,880000,4,1,00:30:00,regular,done,57780266,7.814193
PQ_slice1024_ey1_s5,PQ,compare,slice1024,1,512,1024,128,880000,5,1,00:30:00,regular,done,57780268,7.908193
PQ_slice1024_ey1_s6,PQ,compare,slice1024,1,512,1024,128,880000,6,1,00:30:00,regular,done,57780270,7.905536
PQ_slice1024_ey1_s7,PQ,compare,slice1024,1,512,1024,128,880000,7,1,00:30:00,regular,done,57780272,7.917068
PQ_slice1024_ey1_s8,PQ,compare,slice1024,1,512,1024,128,880000,8,1,00:30:00,regular,done,57780274,7.880073
PQ_slice1024_ey1_s9,PQ,compare,slice1024,1,512,1024,128,880000,9,1,00:30:00,regular,done,57780276,7.874270
PQ_slice1024_ey0p5_s1,PQ,compare,slice1024,0.5,512,1024,128,2500000,1,1,00:30:00,regular,done,57780280,11.769810
PQ_slice1024_ey0p5_s2,PQ,compare,slice1024,0.5,512,1024,128,2500000,2,1,00:30:00,regular,done,57780282,11.784622
PQ_slice1024_ey0p5_s3,PQ,compare,slice1024,0.5,512,1024,128,2500000,3,1,00:30:00,regular,done,57780283,11.769521
PQ_slice1024_ey0p5_s4,PQ,compare,slice1024,0.5,512,1024,128,2500000,4,1,00:30:00,regular,done,57780285,11.767178
PQ_slice1024_ey0p5_s5,PQ,compare,slice1024,0.5,512,1024,128,2500000,5,1,00:30:00,regular,done,57780287,11.746499
PQ_slice1024_ey0p5_s6,PQ,compare,slice1024,0.5,512,1024,128,2500000,6,1,00:30:00,regular,done,57780289,11.775779
PQ_slice1024_ey0p5_s7,PQ,compare,slice1024,0.5,512,1024,128,2500000,7,1,00:30:00,regular,done,57780290,11.778616
PQ_slice1024_ey0p5_s8,PQ,compare,slice1024,0.5,512,1024,128,2500000,8,1,00:30:00,regular,done,57780291,11.761608
PQ_slice1024_ey0p5_s9,PQ,compare,slice1024,0.5,512,1024,128,2500000,9,1,00:30:00,regular,done,57780292,11.775394
PQ_slice1024_ey0p5_s10,PQ,compare,slice1024,0.5,512,1024,128,2500000,10,1,00:30:00,regular,done,57780293,11.746567
PQ_slice1024_ey1_s10,PQ,compare,slice1024,1,512,1024,128,880000,10,1,01:00:00,regular,done,57835054,7.892699
PG_uncal_ey40_s1,PG,compare,uncal,40,512,512,256,100000,1,1,00:30:00,regular,done,57835885,0.918011
PG_uncal_ey40_s2,PG,compare,uncal,40,512,512,256,100000,2,1,00:30:00,regular,done,57835886,0.916612
PG_uncal_ey40_s3,PG,compare,uncal,40,512,512,256,100000,3,1,00:30:00,regular,done,57835887,0.917727
PG_uncal_ey40_s4,PG,compare,uncal,40,512,512,256,100000,4,1,00:30:00,regular,done,57835888,0.915367
PG_uncal_ey40_s5,PG,compare,uncal,40,512,512,256,100000,5,1,00:30:00,regular,done,57835889,0.922145
PG_uncal_ey40_s6,PG,compare,uncal,40,512,512,256,100000,6,1,00:30:00,regular,done,57835890,0.918406
PG_uncal_ey40_s7,PG,compare,uncal,40,512,512,256,100000,7,1,00:30:00,regular,done,57835891,0.915449
PG_uncal_ey40_s8,PG,compare,uncal,40,512,512,256,100000,8,1,00:30:00,regular,done,57835892,0.921566
PG_uncal_ey40_s9,PG,compare,uncal,40,512,512,256,100000,9,1,00:30:00,regular,done,57835893,0.920653
PG_uncal_ey40_s10,PG,compare,uncal,40,512,512,256,100000,10,1,00:30:00,regular,done,57835894,0.917319
PG_uncal_ey40_s11,PG,compare,uncal,40,512,512,256,100000,11,1,00:30:00,regular,done,57835895,0.916504
PG_uncal_ey40_s12,PG,compare,uncal,40,512,512,256,100000,12,1,00:30:00,regular,done,57835896,0.916619
PG_uncal_ey40_s13,PG,compare,uncal,40,512,512,256,100000,13,1,00:30:00,regular,done,57835897,0.928808
PG_uncal_ey40_s14,PG,compare,uncal,40,512,512,256,100000,14,1,00:30:00,regular,done,57835898,0.915288
PG_uncal_ey40_s15,PG,compare,uncal,40,512,512,256,100000,15,1,00:30:00,regular,done,57835899,0.924898
PG_uncal_ey60_s1,PG,compare,uncal,60,512,512,256,100000,1,1,00:30:00,regular,done,57835900,0.724028
PG_uncal_ey60_s2,PG,compare,uncal,60,512,512,256,100000,2,1,00:30:00,regular,done,57835901,0.722790
PG_uncal_ey60_s3,PG,compare,uncal,60,512,512,256,100000,3,1,00:30:00,regular,done,57835902,0.724037
PG_uncal_ey60_s4,PG,compare,uncal,60,512,512,256,100000,4,1,00:30:00,regular,done,57835903,0.721051
PG_uncal_ey60_s5,PG,compare,uncal,60,512,512,256,100000,5,1,00:30:00,regular,done,57835904,0.726042
PG_uncal_ey60_s6,PG,compare,uncal,60,512,512,256,100000,6,1,00:30:00,regular,done,57835905,0.723405
PG_uncal_ey60_s7,PG,compare,uncal,60,512,512,256,100000,7,1,00:30:00,regular,done,57835906,0.721056
PG_uncal_ey60_s8,PG,compare,uncal,60,512,512,256,100000,8,1,00:30:00,regular,done,57835907,0.725086
PG_uncal_ey60_s9,PG,compare,uncal,60,512,512,256,100000,9,1,00:30:00,regular,done,57835908,0.726689
PG_uncal_ey60_s10,PG,compare,uncal,60,512,512,256,100000,10,1,00:30:00,regular,done,57835909,0.724695
PG_uncal_ey60_s11,PG,compare,uncal,60,512,512,256,100000,11,1,00:30:00,regular,done,57835910,0.722446
PG_uncal_ey60_s12,PG,compare,uncal,60,512,512,256,100000,12,1,00:30:00,regular,done,57835913,0.723122
PG_uncal_ey60_s13,PG,compare,uncal,60,512,512,256,100000,13,1,00:30:00,regular,done,57835915,0.731400
PG_uncal_ey60_s14,PG,compare,uncal,60,512,512,256,100000,14,1,00:30:00,regular,done,57835928,0.720927
PG_uncal_ey60_s15,PG,compare,uncal,60,512,512,256,100000,15,1,00:30:00,regular,done,57835929,0.727165
PG_uncal_ey80_s1,PG,compare,uncal,80,512,512,256,100000,1,1,00:30:00,regular,done,57835930,0.612335
PG_uncal_ey80_s2,PG,compare,uncal,80,512,512,256,100000,2,1,00:30:00,regular,done,57835931,0.609018
PG_uncal_ey80_s3,PG,compare,uncal,80,512,512,256,100000,3,1,00:30:00,regular,done,57835932,0.610697
PG_uncal_ey80_s4,PG,compare,uncal,80,512,512,256,100000,4,1,00:30:00,regular,done,57835933,0.607911
PG_uncal_ey80_s5,PG,compare,uncal,80,512,512,256,100000,5,1,00:30:00,regular,done,57835934,0.611592
PG_uncal_ey80_s6,PG,compare,uncal,80,512,512,256,100000,6,1,00:30:00,regular,done,57835935,0.609393
PG_uncal_ey80_s7,PG,compare,uncal,80,512,512,256,100000,7,1,00:30:00,regular,done,57835936,0.608491
PG_uncal_ey80_s8,PG,compare,uncal,80,512,512,256,100000,8,1,00:30:00,regular,done,57835937,0.611165
PG_uncal_ey80_s9,PG,compare,uncal,80,512,512,256,100000,9,1,00:30:00,regular,done,57835938,0.612779
PG_uncal_ey80_s10,PG,compare,uncal,80,512,512,256,100000,10,1,00:30:00,regular,done,57835939,0.612050
PG_uncal_ey80_s11,PG,compare,uncal,80,512,512,256,100000,11,1,00:30:00,regular,done,57835940,0.609869
PG_uncal_ey80_s12,PG,compare,uncal,80,512,512,256,100000,12,1,00:30:00,regular,done,57835941,0.610077
PG_uncal_ey80_s13,PG,compare,uncal,80,512,512,256,100000,13,1,00:30:00,regular,done,57835942,0.616461
PG_uncal_ey80_s14,PG,compare,uncal,80,512,512,256,100000,14,1,00:30:00,regular,done,57835943,0.608196
PG_uncal_ey80_s15,PG,compare,uncal,80,512,512,256,100000,15,1,00:30:00,regular,done,57835944,0.612133
PG_uncal_ey100_s1,PG,compare,uncal,100,512,512,256,100000,1,1,00:30:00,regular,done,57835945,0.536284
PG_uncal_ey100_s2,PG,compare,uncal,100,512,512,256,100000,2,1,00:30:00,regular,done,57835946,0.533045
PG_uncal_ey100_s3,PG,compare,uncal,100,512,512,256,100000,3,1,00:30:00,regular,done,57835947,0.535173
PG_uncal_ey100_s4,PG,compare,uncal,100,512,512,256,100000,4,1,00:30:00,regular,done,57835948,0.531934
PG_uncal_ey100_s5,PG,compare,uncal,100,512,512,256,100000,5,1,00:30:00,regular,done,57835949,0.535506
PG_uncal_ey100_s6,PG,compare,uncal,100,512,512,256,100000,6,1,00:30:00,regular,done,57835950,0.534154
PG_uncal_ey100_s7,PG,compare,uncal,100,512,512,256,100000,7,1,00:30:00,regular,done,57835951,0.532608
PG_uncal_ey100_s8,PG,compare,uncal,100,512,512,256,100000,8,1,00:30:00,regular,done,57835952,0.535479
PG_uncal_ey100_s9,PG,compare,uncal,100,512,512,256,100000,9,1,00:30:00,regular,done,57835953,0.536639
PG_uncal_ey100_s10,PG,compare,uncal,100,512,512,256,100000,10,1,00:30:00,regular,done,57835954,0.535894
PG_uncal_ey100_s11,PG,compare,uncal,100,512,512,256,100000,11,1,00:30:00,regular,done,57835955,0.534067
PG_uncal_ey100_s12,PG,compare,uncal,100,512,512,256,100000,12,1,00:30:00,regular,done,57835956,0.534044
PG_uncal_ey100_s13,PG,compare,uncal,100,512,512,256,100000,13,1,00:30:00,regular,done,57835957,0.538907
PG_uncal_ey100_s14,PG,compare,uncal,100,512,512,256,100000,14,1,00:30:00,regular,done,57835958,0.532836
PG_uncal_ey100_s15,PG,compare,uncal,100,512,512,256,100000,15,1,00:30:00,regular,done,57835959,0.536275
PM_emit1024_ey20_s1,PM,compare,emit1024,20,512,1024,128,10000,1,1,01:00:00,regular,done,57846974,1.325164
PM_emit1024_ey20_s2,PM,compare,emit1024,20,512,1024,128,10000,2,1,01:00:00,regular,done,57846976,1.281412
PM_emit1024_ey20_s3,PM,compare,emit1024,20,512,1024,128,10000,3,1,01:00:00,regular,done,57846978,1.365628
PM_emit1024_ey16_s1,PM,compare,emit1024,16,512,1024,128,14000,1,1,01:00:00,regular,done,57846980,1.540742
PM_emit1024_ey16_s2,PM,compare,emit1024,16,512,1024,128,14000,2,1,01:00:00,regular,done,57846982,1.524251
PM_emit1024_ey16_s3,PM,compare,emit1024,16,512,1024,128,14000,3,1,01:00:00,regular,done,57846984,1.550228
PM_emit1024_ey12_s1,PM,compare,emit1024,12,512,1024,128,22000,1,1,01:00:00,regular,done,57846985,1.791524
PM_emit1024_ey12_s2,PM,compare,emit1024,12,512,1024,128,22000,2,1,01:00:00,regular,done,57846987,1.766095
PM_emit1024_ey12_s3,PM,compare,emit1024,12,512,1024,128,22000,3,1,01:00:00,regular,done,57846989,1.823672
PM_emit1024_ey8_s1,PM,compare,emit1024,8,512,1024,128,40000,1,1,01:00:00,regular,done,57846991,2.337311
PM_emit1024_ey8_s2,PM,compare,emit1024,8,512,1024,128,40000,2,1,01:00:00,regular,done,57846998,2.280918
PM_emit1024_ey8_s3,PM,compare,emit1024,8,512,1024,128,40000,3,1,01:00:00,regular,done,57847001,2.331908
PM_emit1024_ey4_s1,PM,compare,emit1024,4,512,1024,128,110000,1,1,01:00:00,regular,done,57847003,3.440960
PM_emit1024_ey4_s2,PM,compare,emit1024,4,512,1024,128,110000,2,1,01:00:00,regular,done,57847004,3.432271
PM_emit1024_ey4_s3,PM,compare,emit1024,4,512,1024,128,110000,3,1,01:00:00,regular,done,57847006,3.391216
PM_emit1024_ey2_s1,PM,compare,emit1024,2,512,1024,128,310000,1,1,01:00:00,regular,done,57847007,5.171204
PM_emit1024_ey2_s2,PM,compare,emit1024,2,512,1024,128,310000,2,1,01:00:00,regular,done,57847008,5.154193
PM_emit1024_ey2_s3,PM,compare,emit1024,2,512,1024,128,310000,3,1,01:00:00,regular,done,57847009,5.186148
PM_emit1024_ey1_s1,PM,compare,emit1024,1,512,1024,128,880000,1,1,01:00:00,regular,done,57847010,7.950174
PM_emit1024_ey1_s2,PM,compare,emit1024,1,512,1024,128,880000,2,1,01:00:00,regular,done,57847011,7.912993
PM_emit1024_ey1_s3,PM,compare,emit1024,1,512,1024,128,880000,3,1,01:00:00,regular,done,57847012,7.874250
PM_emit1024_ey0p5_s1,PM,compare,emit1024,0.5,512,1024,128,2500000,1,1,01:00:00,regular,done,57847013,11.770033
PM_emit1024_ey0p5_s2,PM,compare,emit1024,0.5,512,1024,128,2500000,2,1,01:00:00,regular,done,57847014,11.784708
PM_emit1024_ey0p5_s3,PM,compare,emit1024,0.5,512,1024,128,2500000,3,1,01:00:00,regular,done,57847015,11.769116
PC3_cal3dcic_ey20_s1,PC3,compare,cal3dcic,20,512,256,128,10000,1,1,00:30:00,regular,done,58086658,1.299070
