dataset,eps_y_nm,n_x,n_y,n_z,n_m,ny_req_raw,seed,lumi_ee,lumi_fine,emitt_x,beta_x,beta_y,sigma_z,offset_y,particles,integration_method,n_t,cut_x,cut_y,cut_z,source_dir,filename,lumi_ee_m2,lumi_fine_m2,f_rep,n_b
calibrated,1.0,512,256,64,7050000,132.7,100805,5.81879256e+34,5.760777960000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,3.64586e+34,3.60951e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,105469,5.79936924e+34,5.73584844e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,3.63369e+34,3.5938899999999995e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,130471,5.757458280000001e+34,5.69647512e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,3.6074299999999998e+34,3.56922e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,135135,5.699188320000001e+34,5.63766252e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,3.5709199999999995e+34,3.5323699999999997e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,143455,6.15427176e+34,6.0842712e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,3.85606e+34,3.8122e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,145992,5.99598048e+34,5.931182880000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,3.7568799999999996e+34,3.7162799999999996e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,153768,5.684010360000001e+34,5.622516480000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,3.5614099999999997e+34,3.5228799999999997e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,159302,5.82126636e+34,5.75816052e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,3.64741e+34,3.6078699999999996e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,167029,5.852404320000001e+34,5.79210744e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,3.6669199999999996e+34,3.6291399999999995e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,167815,6.02308056e+34,5.9584585200000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,3.7738599999999998e+34,3.73337e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,286038,5.758000920000001e+34,5.696682600000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,3.6077699999999997e+34,3.5693499999999998e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,360177,5.68547868e+34,5.628102480000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,3.5623299999999995e+34,3.52638e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,479728,5.810764680000001e+34,5.747547120000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,3.64083e+34,3.6012199999999997e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,527875,6.03779568e+34,5.96374128e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,3.78308e+34,3.73668e+34,120.0,133.0
calibrated,1.0,512,256,64,7050000,132.7,733579,6.0251394e+34,5.96013432e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_7050000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,3.7751499999999995e+34,3.7344199999999996e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,100805,4.449041520000001e+34,4.4069230800000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,2.7876199999999997e+34,2.7612299999999996e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,105469,4.481424360000001e+34,4.44011988e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,2.8079099999999998e+34,2.7820299999999996e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,130471,4.369752240000001e+34,4.3273305600000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,2.73794e+34,2.7113599999999997e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,135135,4.252111080000001e+34,4.213743240000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,2.6642299999999996e+34,2.6401899999999996e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,143455,4.40307672e+34,4.36284156e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,2.7588199999999997e+34,2.7336099999999997e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,145992,4.48219044e+34,4.434294480000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,2.8083899999999997e+34,2.7783799999999997e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,153768,4.2991452000000005e+34,4.258638719999999e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,2.6937e+34,2.66832e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,159302,4.397746080000001e+34,4.35088752e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,2.7554799999999998e+34,2.7261199999999997e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,167029,4.4020872e+34,4.360878480000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,2.7582e+34,2.73238e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,167815,4.418350440000001e+34,4.37286444e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,2.76839e+34,2.73989e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,286038,4.33080984e+34,4.286552760000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,2.71354e+34,2.68581e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,360177,4.30362996e+34,4.26422472e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,2.69651e+34,2.6718199999999996e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,479728,4.3260378e+34,4.284222600000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,2.71055e+34,2.6843499999999997e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,527875,4.201837080000001e+34,4.16289468e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,2.63273e+34,2.6083299999999997e+34,120.0,133.0
calibrated,2.0,512,256,64,2225000,133.3,733579,4.520478480000001e+34,4.47807276e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_256_64_2225000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,2.83238e+34,2.80581e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,100805,3.04823232e+34,2.9754068400000003e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,1.9099199999999999e+34,1.86429e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,105469,2.9814078e+34,2.9114391600000003e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,1.86805e+34,1.8242099999999997e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,130471,3.02879304e+34,2.95622292e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,1.8977399999999998e+34,1.85227e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,135135,2.9648413200000003e+34,2.8942662e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,1.8576699999999997e+34,1.8134499999999998e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,143455,2.94080556e+34,2.8706454e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,1.84261e+34,1.79865e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,145992,3.0819558e+34,3.004214640000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,1.93105e+34,1.8823399999999998e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,153768,3.04156104e+34,2.9686717200000003e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,1.9057399999999998e+34,1.8600699999999998e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,159302,3.0299581200000002e+34,2.9551216800000003e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,1.89847e+34,1.85158e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,167029,2.9306390400000003e+34,2.86145244e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,1.8362399999999999e+34,1.79289e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,167815,2.93723052e+34,2.8688898e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,1.8403699999999997e+34,1.7975499999999998e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,286038,2.9882865600000003e+34,2.91761568e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,1.87236e+34,1.8280799999999998e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,360177,3.0791787600000003e+34,3.00333684e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,1.92931e+34,1.8817899999999999e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,479728,2.9227548e+34,2.8541427600000003e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,1.8313e+34,1.7883099999999998e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,527875,3.06604368e+34,2.9947982400000004e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,1.92108e+34,1.8764399999999998e+34,120.0,133.0
calibrated,4.0,512,128,64,350000,115.9,733579,3.0889782000000004e+34,3.0143173200000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_350000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,1.93545e+34,1.8886699999999999e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,100805,2.2344638400000004e+34,2.18328012e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,1.4000399999999999e+34,1.3679699999999998e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,105469,2.20664556e+34,2.158989e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,1.38261e+34,1.35275e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,130471,2.19954336e+34,2.1518548800000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,1.37816e+34,1.3482799999999998e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,135135,2.1708792e+34,2.1230949600000003e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,1.3602e+34,1.3302599999999999e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,143455,2.22477612e+34,2.174949000000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,1.39397e+34,1.3627499999999998e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,145992,2.2296918e+34,2.1797370000000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,1.3970499999999998e+34,1.3657499999999998e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,153768,2.1538339200000003e+34,2.1072786e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,1.3495199999999998e+34,1.32035e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,159302,2.2150086e+34,2.1638248800000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,1.38785e+34,1.3557799999999998e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,167029,2.1759066e+34,2.1276276e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,1.3633499999999998e+34,1.3331e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,167815,2.1735126000000003e+34,2.12501016e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,1.3618499999999998e+34,1.3314599999999998e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,286038,2.2167801600000004e+34,2.1673999200000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,1.3889599999999998e+34,1.3580199999999998e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,360177,2.21799312e+34,2.16775104e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,1.3897199999999998e+34,1.35824e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,479728,2.1601062e+34,2.11308804e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,1.3534499999999998e+34,1.32399e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,527875,2.24049672e+34,2.1896960400000004e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,1.40382e+34,1.3719899999999998e+34,120.0,133.0
calibrated,8.0,512,128,64,250000,113.6,733579,2.22501552e+34,2.17648116e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,1.3941199999999998e+34,1.36371e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,100805,1.7651121600000002e+34,1.72730292e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,1.10596e+34,1.0822699999999999e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,105469,1.7189079600000002e+34,1.68395556e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,1.0770099999999999e+34,1.05511e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,130471,1.6644843600000005e+34,1.6303938e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,1.0429099999999998e+34,1.02155e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,135135,1.7568927600000005e+34,1.7175992400000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,1.1008099999999999e+34,1.07619e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,143455,1.74525792e+34,1.70735292e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,1.09352e+34,1.06977e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,145992,1.74297564e+34,1.70601228e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,1.09209e+34,1.06893e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,153768,1.68033264e+34,1.64522064e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,1.05284e+34,1.0308399999999999e+34,120.0,133.0
